Continent,Country,MonthYear,Year,Month,Avg_Population_Density,Avg_Fertility_Rate,Avg_GDP_PPP,Avg_Corruption,Avg_Government_Effectiveness,Avg_Political_Stability,Avg_Rule_of_Law,Avg_Government_Healthcare_Spend,Avg_Urban_Population,Avg_Smoking_Prevalence,Avg_Tourism,Avg_Women_In_Parliament,Avg_Obesity_Rate,Demographics_Recorded_Year,Avg_Diabetes Prevelance % of Population 20-79,Avg_Labour Force Total,Avg_Population,Avg_Population Aged 65 and above % of Total,Avg_Urban Population,Avg_Death Rate Per 1000 (2017),"Avg_PM2.5 air pollution, mean annual exposure (micrograms per cubic meter) (2017)","Avg_PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total) (2017)"
Europe,Azerbaijan,May-2020,2020,5,123,2.01,16400,-0.8286031,-0.1004674,-0.6967331,-0.6002176,0.1510732,0.231,0.208,2633000,0.1680672,0.199,2019,6.1,5103137,10023318,6.44638912,5616165,5.8,19.92866362,100
Europe,Azerbaijan,Jun-2020,2020,6,123,2.01,16400,-0.8286031,-0.1004674,-0.6967331,-0.6002176,0.1510732,0.231,0.208,2633000,0.1680672,0.199,2019,6.1,5103137,10023318,6.44638912,5616165,5.8,19.92866362,100
Europe,Azerbaijan,Jul-2020,2020,7,123,2.01,16400,-0.8286031,-0.1004674,-0.6967331,-0.6002176,0.1510732,0.231,0.208,2633000,0.1680672,0.199,2019,6.1,5103137,10023318,6.44638912,5616165,5.8,19.92866362,100
Europe,Azerbaijan,Aug-2020,2020,8,123,2.01,16400,-0.8286031,-0.1004674,-0.6967331,-0.6002176,0.1510732,0.231,0.208,2633000,0.1680672,0.199,2019,6.1,5103137,10023318,6.44638912,5616165,5.8,19.92866362,100
Europe,Azerbaijan,Sep-2020,2020,9,123,2.01,16400,-0.8286031,-0.1004674,-0.6967331,-0.6002176,0.1510732,0.231,0.208,2633000,0.1680672,0.199,2019,6.1,5103137,10023318,6.44638912,5616165,5.8,19.92866362,100
Europe,Azerbaijan,Oct-2020,2020,10,123,2.01,16400,-0.8286031,-0.1004674,-0.6967331,-0.6002176,0.1510732,0.231,0.208,2633000,0.1680672,0.199,2019,6.1,5103137,10023318,6.44638912,5616165,5.8,19.92866362,100
Europe,Belarus,Dec-2019,2019,12,46.6,1.73,18200,-0.1922756,-0.3010303,0.3535319,-0.8329659,0.6996362,0.213,0.267,11501600,0.4,0.245,2019,5,5036882,9466856,15.20084135,7482982,12.6,18.76557991,99.93135197
Europe,Belarus,Jan-2020,2020,1,46.6,1.73,18200,-0.1922756,-0.3010303,0.3535319,-0.8329659,0.6996362,0.213,0.267,11501600,0.4,0.245,2019,5,5036882,9466856,15.20084135,7482982,12.6,18.76557991,99.93135197
Europe,Belarus,Feb-2020,2020,2,46.6,1.73,18200,-0.1922756,-0.3010303,0.3535319,-0.8329659,0.6996362,0.213,0.267,11501600,0.4,0.245,2019,5,5036882,9466856,15.20084135,7482982,12.6,18.76557991,99.93135197
Europe,Belarus,Mar-2020,2020,3,46.6,1.73,18200,-0.1922756,-0.3010303,0.3535319,-0.8329659,0.6996362,0.213,0.267,11501600,0.4,0.245,2019,5,5036882,9466856,15.20084135,7482982,12.6,18.76557991,99.93135197
Europe,Belarus,Apr-2020,2020,4,46.6,1.73,18200,-0.1922756,-0.3010303,0.3535319,-0.8329659,0.6996362,0.213,0.267,11501600,0.4,0.245,2019,5,5036882,9466856,15.20084135,7482982,12.6,18.76557991,99.93135197
Europe,Belarus,May-2020,2020,5,46.6,1.73,18200,-0.1922756,-0.3010303,0.3535319,-0.8329659,0.6996362,0.213,0.267,11501600,0.4,0.245,2019,5,5036882,9466856,15.20084135,7482982,12.6,18.76557991,99.93135197
Europe,Belarus,Jun-2020,2020,6,46.6,1.73,18200,-0.1922756,-0.3010303,0.3535319,-0.8329659,0.6996362,0.213,0.267,11501600,0.4,0.245,2019,5,5036882,9466856,15.20084135,7482982,12.6,18.76557991,99.93135197
Europe,Belarus,Jul-2020,2020,7,46.6,1.73,18200,-0.1922756,-0.3010303,0.3535319,-0.8329659,0.6996362,0.213,0.267,11501600,0.4,0.245,2019,5,5036882,9466856,15.20084135,7482982,12.6,18.76557991,99.93135197
Europe,Belarus,Aug-2020,2020,8,46.6,1.73,18200,-0.1922756,-0.3010303,0.3535319,-0.8329659,0.6996362,0.213,0.267,11501600,0.4,0.245,2019,5,5036882,9466856,15.20084135,7482982,12.6,18.76557991,99.93135197
Europe,Belarus,Sep-2020,2020,9,46.6,1.73,18200,-0.1922756,-0.3010303,0.3535319,-0.8329659,0.6996362,0.213,0.267,11501600,0.4,0.245,2019,5,5036882,9466856,15.20084135,7482982,12.6,18.76557991,99.93135197
Europe,Belarus,Oct-2020,2020,10,46.6,1.73,18200,-0.1922756,-0.3010303,0.3535319,-0.8329659,0.6996362,0.213,0.267,11501600,0.4,0.245,2019,5,5036882,9466856,15.20084135,7482982,12.6,18.76557991,99.93135197
Europe,Belgium,Dec-2019,2019,12,383,1.81,43900,1.510279,1.171748,0.412356,1.3679,0.7721739,0.27,0.282,9119000,0.42,0.221,2019,4.6,5101824,11484055,19.00656607,11259082,9.6,12.88651847,91.94854035
Europe,Belgium,Jan-2020,2020,1,383,1.81,43900,1.510279,1.171748,0.412356,1.3679,0.7721739,0.27,0.282,9119000,0.42,0.221,2019,4.6,5101824,11484055,19.00656607,11259082,9.6,12.88651847,91.94854035
Europe,Belgium,Feb-2020,2020,2,383,1.81,43900,1.510279,1.171748,0.412356,1.3679,0.7721739,0.27,0.282,9119000,0.42,0.221,2019,4.6,5101824,11484055,19.00656607,11259082,9.6,12.88651847,91.94854035
Europe,Belgium,Mar-2020,2020,3,383,1.81,43900,1.510279,1.171748,0.412356,1.3679,0.7721739,0.27,0.282,9119000,0.42,0.221,2019,4.6,5101824,11484055,19.00656607,11259082,9.6,12.88651847,91.94854035
Europe,Belgium,Apr-2020,2020,4,383,1.81,43900,1.510279,1.171748,0.412356,1.3679,0.7721739,0.27,0.282,9119000,0.42,0.221,2019,4.6,5101824,11484055,19.00656607,11259082,9.6,12.88651847,91.94854035
Europe,Belgium,May-2020,2020,5,383,1.81,43900,1.510279,1.171748,0.412356,1.3679,0.7721739,0.27,0.282,9119000,0.42,0.221,2019,4.6,5101824,11484055,19.00656607,11259082,9.6,12.88651847,91.94854035
Europe,Belgium,Jun-2020,2020,6,383,1.81,43900,1.510279,1.171748,0.412356,1.3679,0.7721739,0.27,0.282,9119000,0.42,0.221,2019,4.6,5101824,11484055,19.00656607,11259082,9.6,12.88651847,91.94854035
Europe,Belgium,Jul-2020,2020,7,383,1.81,43900,1.510279,1.171748,0.412356,1.3679,0.7721739,0.27,0.282,9119000,0.42,0.221,2019,4.6,5101824,11484055,19.00656607,11259082,9.6,12.88651847,91.94854035
Europe,Belgium,Aug-2020,2020,8,383,1.81,43900,1.510279,1.171748,0.412356,1.3679,0.7721739,0.27,0.282,9119000,0.42,0.221,2019,4.6,5101824,11484055,19.00656607,11259082,9.6,12.88651847,91.94854035
Europe,Belgium,Sep-2020,2020,9,383,1.81,43900,1.510279,1.171748,0.412356,1.3679,0.7721739,0.27,0.282,9119000,0.42,0.221,2019,4.6,5101824,11484055,19.00656607,11259082,9.6,12.88651847,91.94854035
Europe,Belgium,Oct-2020,2020,10,383,1.81,43900,1.510279,1.171748,0.412356,1.3679,0.7721739,0.27,0.282,9119000,0.42,0.221,2019,4.6,5101824,11484055,19.00656607,11259082,9.6,12.88651847,91.94854035
Europe,Bosnia and Herzegovina,Mar-2020,2020,3,64.3,1.42,13500,-0.5718023,-0.6185398,-0.3923242,-0.2332111,0.7048748,,0.389,1053000,0.2142857,0.179,2019,9,1306464,3301000,17.20115117,1605144,10.563,27.74766896,99.95523503
Europe,Bosnia and Herzegovina,Apr-2020,2020,4,64.3,1.42,13500,-0.5718023,-0.6185398,-0.3923242,-0.2332111,0.7048748,,0.389,1053000,0.2142857,0.179,2019,9,1306464,3301000,17.20115117,1605144,10.563,27.74766896,99.95523503
Europe,Bosnia and Herzegovina,May-2020,2020,5,64.3,1.42,13500,-0.5718023,-0.6185398,-0.3923242,-0.2332111,0.7048748,,0.389,1053000,0.2142857,0.179,2019,9,1306464,3301000,17.20115117,1605144,10.563,27.74766896,99.95523503
Europe,Bosnia and Herzegovina,Jun-2020,2020,6,64.3,1.42,13500,-0.5718023,-0.6185398,-0.3923242,-0.2332111,0.7048748,,0.389,1053000,0.2142857,0.179,2019,9,1306464,3301000,17.20115117,1605144,10.563,27.74766896,99.95523503
Europe,Bosnia and Herzegovina,Jul-2020,2020,7,64.3,1.42,13500,-0.5718023,-0.6185398,-0.3923242,-0.2332111,0.7048748,,0.389,1053000,0.2142857,0.179,2019,9,1306464,3301000,17.20115117,1605144,10.563,27.74766896,99.95523503
Europe,Bosnia and Herzegovina,Aug-2020,2020,8,64.3,1.42,13500,-0.5718023,-0.6185398,-0.3923242,-0.2332111,0.7048748,,0.389,1053000,0.2142857,0.179,2019,9,1306464,3301000,17.20115117,1605144,10.563,27.74766896,99.95523503
Europe,Bosnia and Herzegovina,Sep-2020,2020,9,64.3,1.42,13500,-0.5718023,-0.6185398,-0.3923242,-0.2332111,0.7048748,,0.389,1053000,0.2142857,0.179,2019,9,1306464,3301000,17.20115117,1605144,10.563,27.74766896,99.95523503
Europe,Bosnia and Herzegovina,Oct-2020,2020,10,64.3,1.42,13500,-0.5718023,-0.6185398,-0.3923242,-0.2332111,0.7048748,,0.389,1053000,0.2142857,0.179,2019,9,1306464,3301000,17.20115117,1605144,10.563,27.74766896,99.95523503
Europe,Bulgaria,Mar-2020,2020,3,64,1.62,20900,-0.1515335,0.2718757,0.4196386,-0.029567,0.5186408,0.183,0.37,9273000,0.2583333,0.25,2019,6,3295081,6975761,21.25296727,5256027,15.5,19.14913234,99.89467432
Europe,Bulgaria,Apr-2020,2020,4,64,1.62,20900,-0.1515335,0.2718757,0.4196386,-0.029567,0.5186408,0.183,0.37,9273000,0.2583333,0.25,2019,6,3295081,6975761,21.25296727,5256027,15.5,19.14913234,99.89467432
Europe,Bulgaria,May-2020,2020,5,64,1.62,20900,-0.1515335,0.2718757,0.4196386,-0.029567,0.5186408,0.183,0.37,9273000,0.2583333,0.25,2019,6,3295081,6975761,21.25296727,5256027,15.5,19.14913234,99.89467432
Europe,Bulgaria,Jun-2020,2020,6,64,1.62,20900,-0.1515335,0.2718757,0.4196386,-0.029567,0.5186408,0.183,0.37,9273000,0.2583333,0.25,2019,6,3295081,6975761,21.25296727,5256027,15.5,19.14913234,99.89467432
Europe,Bulgaria,Jul-2020,2020,7,64,1.62,20900,-0.1515335,0.2718757,0.4196386,-0.029567,0.5186408,0.183,0.37,9273000,0.2583333,0.25,2019,6,3295081,6975761,21.25296727,5256027,15.5,19.14913234,99.89467432
Europe,Bulgaria,Aug-2020,2020,8,64,1.62,20900,-0.1515335,0.2718757,0.4196386,-0.029567,0.5186408,0.183,0.37,9273000,0.2583333,0.25,2019,6,3295081,6975761,21.25296727,5256027,15.5,19.14913234,99.89467432
Europe,Bulgaria,Sep-2020,2020,9,64,1.62,20900,-0.1515335,0.2718757,0.4196386,-0.029567,0.5186408,0.183,0.37,9273000,0.2583333,0.25,2019,6,3295081,6975761,21.25296727,5256027,15.5,19.14913234,99.89467432
Europe,Bulgaria,Oct-2020,2020,10,64,1.62,20900,-0.1515335,0.2718757,0.4196386,-0.029567,0.5186408,0.183,0.37,9273000,0.2583333,0.25,2019,6,3295081,6975761,21.25296727,5256027,15.5,19.14913234,99.89467432
Europe,Croatia,Dec-2019,2019,12,73.4,1.44,25300,0.1316391,0.4569183,0.7688776,0.324786,0.828271,,0.37,16645000,0.205298,0.244,2019,5.4,1778668,4067500,20.86013523,2328318,13,17.90177229,99.77960527
Europe,Croatia,Jan-2020,2020,1,73.4,1.44,25300,0.1316391,0.4569183,0.7688776,0.324786,0.828271000000001,,0.37,16645000,0.205298,0.244,2019,5.4,1778668,4067500,20.86013523,2328318,13,17.90177229,99.77960527
Europe,Croatia,Feb-2020,2020,2,73.4,1.44,25300,0.1316391,0.4569183,0.7688776,0.324786,0.828271000000001,,0.37,16645000,0.205298,0.244,2019,5.4,1778668,4067500,20.86013523,2328318,13,17.90177229,99.77960527
Europe,Croatia,Mar-2020,2020,3,73.4,1.44,25300,0.1316391,0.4569183,0.7688776,0.324786,0.828271000000001,,0.37,16645000,0.205298,0.244,2019,5.4,1778668,4067500,20.86013523,2328318,13,17.90177229,99.77960527
Europe,Croatia,Apr-2020,2020,4,73.4,1.44,25300,0.1316391,0.4569183,0.7688776,0.324786,0.828271000000001,,0.37,16645000,0.205298,0.244,2019,5.4,1778668,4067500,20.86013523,2328318,13,17.90177229,99.77960527
Europe,Croatia,May-2020,2020,5,73.4,1.44,25300,0.1316391,0.4569183,0.7688776,0.324786,0.828271000000001,,0.37,16645000,0.205298,0.244,2019,5.4,1778668,4067500,20.86013523,2328318,13,17.90177229,99.77960527
Europe,Croatia,Jun-2020,2020,6,73.4,1.44,25300,0.1316391,0.4569183,0.7688776,0.324786,0.828271000000001,,0.37,16645000,0.205298,0.244,2019,5.4,1778668,4067500,20.86013523,2328318,13,17.90177229,99.77960527
Europe,Croatia,Jul-2020,2020,7,73.4,1.44,25300,0.1316391,0.4569183,0.7688776,0.324786,0.828271000000001,,0.37,16645000,0.205298,0.244,2019,5.4,1778668,4067500,20.86013523,2328318,13,17.90177229,99.77960527
Europe,Croatia,Aug-2020,2020,8,73.4,1.44,25300,0.1316391,0.4569183,0.7688776,0.324786,0.828271000000001,,0.37,16645000,0.205298,0.244,2019,5.4,1778668,4067500,20.86013523,2328318,13,17.90177229,99.77960527
Europe,Croatia,Sep-2020,2020,9,73.4,1.44,25300,0.1316391,0.4569183,0.7688776,0.324786,0.828271000000001,,0.37,16645000,0.205298,0.244,2019,5.4,1778668,4067500,20.86013523,2328318,13,17.90177229,99.77960527
Europe,Croatia,Oct-2020,2020,10,73.4,1.44,25300,0.1316391,0.4569183,0.7688776,0.324786,0.828271,,0.37,16645000,0.205298,0.244,2019,5.4,1778668,4067500,20.86013523,2328318,13,17.90177229,99.77960527
Europe,Cyprus,Mar-2020,2020,3,131,1.33,35100,0.6399662,0.9209022,0.543319,0.7534632,0.4240703,,0.364,3939000,0.1785714,0.218,2019,9,629536,1198575,14.04826565,800708,6.952,17.2944062,100
Europe,Cyprus,Apr-2020,2020,4,131,1.33,35100,0.6399662,0.9209022,0.543319,0.7534632,0.4240703,,0.364,3939000,0.1785714,0.218,2019,9,629536,1198575,14.04826565,800708,6.952,17.2944062,100
Europe,Cyprus,May-2020,2020,5,131,1.33,35100,0.6399662,0.9209022,0.543319,0.7534632,0.4240703,,0.364,3939000,0.1785714,0.218,2019,9,629536,1198575,14.04826565,800708,6.952,17.2944062,100
Europe,Cyprus,Jun-2020,2020,6,131,1.33,35100,0.6399662,0.9209022,0.543319,0.7534632,0.4240703,,0.364,3939000,0.1785714,0.218,2019,9,629536,1198575,14.04826565,800708,6.952,17.2944062,100
Europe,Cyprus,Jul-2020,2020,7,131,1.33,35100,0.6399662,0.9209022,0.543319,0.7534632,0.4240703,,0.364,3939000,0.1785714,0.218,2019,9,629536,1198575,14.04826565,800708,6.952,17.2944062,100
Europe,Cyprus,Aug-2020,2020,8,131,1.33,35100,0.6399662,0.9209022,0.543319,0.7534632,0.4240703,,0.364,3939000,0.1785714,0.218,2019,9,629536,1198575,14.04826565,800708,6.952,17.2944062,100
Europe,Cyprus,Sep-2020,2020,9,131,1.33,35100,0.6399662,0.9209022,0.543319,0.7534632,0.4240703,,0.364,3939000,0.1785714,0.218,2019,9,629536,1198575,14.04826565,800708,6.952,17.2944062,100
Europe,Cyprus,Oct-2020,2020,10,131,1.33,35100,0.6399662,0.9209022,0.543319,0.7534632,0.4240703,,0.364,3939000,0.1785714,0.218,2019,9,629536,1198575,14.04826565,800708,6.952,17.2944062,100
Europe,Czech Republic,Dec-2019,2019,12,139,1.6,35000,0.5037321,0.9222081,1.040143,1.04966,0.8174879,0.122,0.343,10611000,0.225,0.26,2019,7,5445535,10669709,19.80074484,7887156,10.5,16.07124535,99.67721262
Europe,Czech Republic,Jan-2020,2020,1,139,1.6,35000,0.5037321,0.9222081,1.040143,1.04966,0.8174879,0.122,0.343,10611000,0.225,0.26,2019,7,5445535,10669709,19.80074484,7887156,10.5,16.07124535,99.67721262
Europe,Czech Republic,Feb-2020,2020,2,139,1.6,35000,0.5037321,0.9222081,1.040143,1.04966,0.8174879,0.122,0.343,10611000,0.225,0.26,2019,7,5445535,10669709,19.80074484,7887156,10.5,16.07124535,99.67721262
Europe,Czech Republic,Mar-2020,2020,3,139,1.6,35000,0.5037321,0.9222081,1.040143,1.04966,0.8174879,0.122,0.343,10611000,0.225,0.26,2019,7,5445535,10669709,19.80074484,7887156,10.5,16.07124535,99.67721262
Europe,Czech Republic,Apr-2020,2020,4,139,1.6,35000,0.5037321,0.9222081,1.040143,1.04966,0.8174879,0.122,0.343,10611000,0.225,0.26,2019,7,5445535,10669709,19.80074484,7887156,10.5,16.07124535,99.67721262
Europe,Czech Republic,May-2020,2020,5,139,1.6,35000,0.5037321,0.9222081,1.040143,1.04966,0.8174879,0.122,0.343,10611000,0.225,0.26,2019,7,5445535,10669709,19.80074484,7887156,10.5,16.07124535,99.67721262
Europe,Czech Republic,Jun-2020,2020,6,139,1.6,35000,0.5037321,0.9222081,1.040143,1.04966,0.8174879,0.122,0.343,10611000,0.225,0.26,2019,7,5445535,10669709,19.80074484,7887156,10.5,16.07124535,99.67721262
Europe,Czech Republic,Jul-2020,2020,7,139,1.6,35000,0.5037321,0.9222081,1.040143,1.04966,0.8174879,0.122,0.343,10611000,0.225,0.26,2019,7,5445535,10669709,19.80074484,7887156,10.5,16.07124535,99.67721262
Europe,Czech Republic,Aug-2020,2020,8,139,1.6,35000,0.5037321,0.9222081,1.040143,1.04966,0.8174879,0.122,0.343,10611000,0.225,0.26,2019,7,5445535,10669709,19.80074484,7887156,10.5,16.07124535,99.67721262
Europe,Czech Republic,Sep-2020,2020,9,139,1.6,35000,0.5037321,0.9222081,1.040143,1.04966,0.8174879,0.122,0.343,10611000,0.225,0.26,2019,7,5445535,10669709,19.80074484,7887156,10.5,16.07124535,99.67721262
Europe,Czech Republic,Oct-2020,2020,10,139,1.6,35000,0.5037321,0.9222081,1.040143,1.04966,0.8174879,0.122,0.343,10611000,0.225,0.26,2019,7,5445535,10669709,19.80074484,7887156,10.5,16.07124535,99.67721262
Europe,Denmark,Dec-2019,2019,12,137,1.77,48900,2.147795,1.871631,0.9590668,1.833378,0.8402403,0.229,0.191,12749000,0.3910614,0.197,2019,8.3,3026441,5818553,19.96525913,5119978,9.2,10.02965344,56.91445611
Europe,Denmark,Jan-2020,2020,1,137,1.77,48900,2.147795,1.871631,0.9590668,1.833378,0.8402403,0.229,0.191,12749000,0.3910614,0.197,2019,8.3,3026441,5818553,19.96525913,5119978,9.19999999999999,10.02965344,56.91445611
Europe,Denmark,Feb-2020,2020,2,137,1.77,48900,2.147795,1.871631,0.9590668,1.833378,0.8402403,0.229,0.191,12749000,0.3910614,0.197,2019,8.3,3026441,5818553,19.96525913,5119978,9.19999999999999,10.02965344,56.91445611
Europe,Denmark,Mar-2020,2020,3,137,1.77,48900,2.147795,1.871631,0.9590668,1.833378,0.8402403,0.229,0.191,12749000,0.3910614,0.197,2019,8.3,3026441,5818553,19.96525913,5119978,9.19999999999999,10.02965344,56.91445611
Europe,Denmark,Apr-2020,2020,4,137,1.77,48900,2.147795,1.871631,0.9590668,1.833378,0.8402403,0.229,0.191,12749000,0.3910614,0.197,2019,8.3,3026441,5818553,19.96525913,5119978,9.19999999999999,10.02965344,56.91445611
Europe,Denmark,May-2020,2020,5,137,1.77,48900,2.147795,1.871631,0.9590668,1.833378,0.8402403,0.229,0.191,12749000,0.3910614,0.197,2019,8.3,3026441,5818553,19.96525913,5119978,9.19999999999999,10.02965344,56.91445611
Europe,Denmark,Jun-2020,2020,6,137,1.77,48900,2.147795,1.871631,0.9590668,1.833378,0.8402403,0.229,0.191,12749000,0.3910614,0.197,2019,8.3,3026441,5818553,19.96525913,5119978,9.19999999999999,10.02965344,56.91445611
Europe,Denmark,Jul-2020,2020,7,137,1.77,48900,2.147795,1.871631,0.9590668,1.833378,0.8402403,0.229,0.191,12749000,0.3910614,0.197,2019,8.3,3026441,5818553,19.96525913,5119978,9.19999999999999,10.02965344,56.91445611
Europe,Denmark,Aug-2020,2020,8,137,1.77,48900,2.147795,1.871631,0.9590668,1.833378,0.8402403,0.229,0.191,12749000,0.3910614,0.197,2019,8.3,3026441,5818553,19.96525913,5119978,9.19999999999999,10.02965344,56.91445611
Europe,Denmark,Sep-2020,2020,9,137,1.77,48900,2.147795,1.871631,0.9590668,1.833378,0.8402403,0.229,0.191,12749000,0.3910614,0.197,2019,8.3,3026441,5818553,19.96525913,5119978,9.19999999999999,10.02965344,56.91445611
Europe,Denmark,Oct-2020,2020,10,137,1.77,48900,2.147795,1.871631,0.9590668,1.833378,0.8402403,0.229,0.191,12749000,0.3910614,0.197,2019,8.3,3026441,5818553,19.96525913,5119978,9.2,10.02965344,56.91445611
Europe,Estonia,Dec-2019,2019,12,31.3,1.69,32900,1.506318,1.191938,0.5999668,1.240627,0.7466412,,0.313,3234000,0.2970297,0.212,2019,4.2,704366,1326590,19.99180778,916024,11.8,6.732124015,0
Europe,Estonia,Jan-2020,2020,1,31.3,1.69,32900,1.506318,1.191938,0.5999668,1.240627,0.746641199999999,,0.313,3234000,0.2970297,0.212,2019,4.2,704366,1326590,19.99180778,916024,11.8,6.732124015,0
Europe,Estonia,Feb-2020,2020,2,31.3,1.69,32900,1.506318,1.191938,0.5999668,1.240627,0.746641199999999,,0.313,3234000,0.2970297,0.212,2019,4.2,704366,1326590,19.99180778,916024,11.8,6.732124015,0
Europe,Estonia,Mar-2020,2020,3,31.3,1.69,32900,1.506318,1.191938,0.5999668,1.240627,0.746641199999999,,0.313,3234000,0.2970297,0.212,2019,4.2,704366,1326590,19.99180778,916024,11.8,6.732124015,0
Europe,Estonia,Apr-2020,2020,4,31.3,1.69,32900,1.506318,1.191938,0.5999668,1.240627,0.746641199999999,,0.313,3234000,0.2970297,0.212,2019,4.2,704366,1326590,19.99180778,916024,11.8,6.732124015,0
Europe,Estonia,May-2020,2020,5,31.3,1.69,32900,1.506318,1.191938,0.5999668,1.240627,0.746641199999999,,0.313,3234000,0.2970297,0.212,2019,4.2,704366,1326590,19.99180778,916024,11.8,6.732124015,0
Europe,Estonia,Jun-2020,2020,6,31.3,1.69,32900,1.506318,1.191938,0.5999668,1.240627,0.746641199999999,,0.313,3234000,0.2970297,0.212,2019,4.2,704366,1326590,19.99180778,916024,11.8,6.732124015,0
Europe,Estonia,Jul-2020,2020,7,31.3,1.69,32900,1.506318,1.191938,0.5999668,1.240627,0.746641199999999,,0.313,3234000,0.2970297,0.212,2019,4.2,704366,1326590,19.99180778,916024,11.8,6.732124015,0
Europe,Estonia,Aug-2020,2020,8,31.3,1.69,32900,1.506318,1.191938,0.5999668,1.240627,0.746641199999999,,0.313,3234000,0.2970297,0.212,2019,4.2,704366,1326590,19.99180778,916024,11.8,6.732124015,0
Europe,Estonia,Sep-2020,2020,9,31.3,1.69,32900,1.506318,1.191938,0.5999668,1.240627,0.746641199999999,,0.313,3234000,0.2970297,0.212,2019,4.2,704366,1326590,19.99180778,916024,11.8,6.732124015,0
Europe,Estonia,Oct-2020,2020,10,31.3,1.69,32900,1.506318,1.191938,0.5999668,1.240627,0.7466412,,0.313,3234000,0.2970297,0.212,2019,4.2,704366,1326590,19.99180778,916024,11.8,6.732124015,0
Europe,Finland,Dec-2019,2019,12,18.2,1.79,42900,2.21243,1.984208,0.9249202,2.046279,0.7674459,0.234,0.204,3224000,0.47,0.222,2019,5.6,2739091,5520314,22.14064462,4716888,9.8,5.861331001,0
Europe,Finland,Jan-2020,2020,1,18.2,1.79,42900,2.21243,1.984208,0.9249202,2.046279,0.7674459,0.234,0.204,3224000,0.47,0.222,2019,5.6,2739091,5520314,22.14064462,4716888,9.80000000000001,5.861331001,0
Europe,Finland,Feb-2020,2020,2,18.2,1.79,42900,2.21243,1.984208,0.9249202,2.046279,0.7674459,0.234,0.204,3224000,0.47,0.222,2019,5.6,2739091,5520314,22.14064462,4716888,9.80000000000001,5.861331001,0
Europe,Finland,Mar-2020,2020,3,18.2,1.79,42900,2.21243,1.984208,0.9249202,2.046279,0.7674459,0.234,0.204,3224000,0.47,0.222,2019,5.6,2739091,5520314,22.14064462,4716888,9.80000000000001,5.861331001,0
Europe,Finland,Apr-2020,2020,4,18.2,1.79,42900,2.21243,1.984208,0.9249202,2.046279,0.7674459,0.234,0.204,3224000,0.47,0.222,2019,5.6,2739091,5520314,22.14064462,4716888,9.80000000000001,5.861331001,0
Europe,Finland,May-2020,2020,5,18.2,1.79,42900,2.21243,1.984208,0.9249202,2.046279,0.7674459,0.234,0.204,3224000,0.47,0.222,2019,5.6,2739091,5520314,22.14064462,4716888,9.80000000000001,5.861331001,0
Europe,Finland,Jun-2020,2020,6,18.2,1.79,42900,2.21243,1.984208,0.9249202,2.046279,0.7674459,0.234,0.204,3224000,0.47,0.222,2019,5.6,2739091,5520314,22.14064462,4716888,9.80000000000001,5.861331001,0
Europe,Finland,Jul-2020,2020,7,18.2,1.79,42900,2.21243,1.984208,0.9249202,2.046279,0.7674459,0.234,0.204,3224000,0.47,0.222,2019,5.6,2739091,5520314,22.14064462,4716888,9.80000000000001,5.861331001,0
Europe,Finland,Aug-2020,2020,8,18.2,1.79,42900,2.21243,1.984208,0.9249202,2.046279,0.7674459,0.234,0.204,3224000,0.47,0.222,2019,5.6,2739091,5520314,22.14064462,4716888,9.80000000000001,5.861331001,0
Europe,Finland,Sep-2020,2020,9,18.2,1.79,42900,2.21243,1.984208,0.9249202,2.046279,0.7674459,0.234,0.204,3224000,0.47,0.222,2019,5.6,2739091,5520314,22.14064462,4716888,9.80000000000001,5.861331001,0
Europe,Finland,Oct-2020,2020,10,18.2,1.79,42900,2.21243,1.984208,0.9249202,2.046279,0.7674459,0.234,0.204,3224000,0.47,0.222,2019,5.6,2739091,5520314,22.14064462,4716888,9.8,5.861331001,0
Europe,France,Dec-2019,2019,12,119,1.97,40400,1.316893,1.480526,0.1091348,1.440087,0.7709195,0.229,0.327,89322000,0.3968804,0.216,2019,4.8,30386432,67059887,20.39137028,54123364,9.1,11.81496362,78.21356392
Europe,France,Jan-2020,2020,1,119,1.97,40400,1.316893,1.480526,0.1091348,1.440087,0.7709195,0.229,0.327,89322000,0.3968804,0.216,2019,4.8,30386432,67059887,20.39137028,54123364,9.1,11.81496362,78.21356392
